40000	1.87
40200	1.84
40400	1.69
40600	1.59
40800	1.65
41000	1.69
41200	1.62
41400	1.41
41600	1.31
41800	1.40
42000	1.63
42200	1.82
42400	1.89
42600	1.91
42800	1.86
43000	1.86
43200	1.63
43400	1.33
43600	1.13
43800	1.08
44000	0.89
44200	0.70
44400	0.56
44600	0.53
44800	0.58
45000	0.64
45200	0.55
45400	0.47
45600	0.46
45800	0.48
46000	0.61
46200	0.88
46400	1.10
46600	1.20
46800	1.33
47000	1.46
47200	1.78
47400	2.12
47600	2.36
47800	2.55
48000	2.62
48200	2.71
48400	2.73
48600	2.80
48800	2.82
49000	2.71
49200	2.55
49400	2.45
49600	2.46
49800	2.44
50000	2.50
50200	2.41
50400	2.33
50600	2.25
50800	2.13
51000	2.06
51200	1.94
51400	1.62
51600	1.35
51800	1.33
52000	1.37
52200	1.32
52400	1.16
52600	0.76
52800	0.36
53000	0.37
53200	0.54
53400	0.62
53600	0.56
53800	0.58
54000	0.68
54200	0.78
54400	0.82
54600	0.83
54800	0.85
55000	0.89
55200	0.93
55400	0.87
55600	0.80
55800	0.61
56000	0.61
56200	0.62
56400	0.62
56600	0.52
56800	0.26
57000	0.24
57200	0.26
57400	0.32
57600	0.26
57800	0.29
58000	0.23
58200	0.24
58400	0.39
58600	0.67
58800	0.94
59000	1.10
59200	1.07
59400	0.82
59600	0.56
59800	0.36
60000	0.31
60200	0.43
60400	0.50
60600	0.51
60800	0.44
61000	0.40
61200	0.42
61400	0.37
61600	0.34
61800	0.29
62000	0.39
62200	0.52
62400	0.73
62600	0.98
62800	1.34
63000	1.67
63200	1.92
63400	2.13
63600	2.29
63800	2.31
64000	2.14
64200	1.96
64400	1.82
64600	1.77
64800	1.67
65000	1.56
65200	1.50
65400	1.42
65600	1.26
65800	1.09
66000	0.99
66200	0.89
66400	0.89
66600	1.01
66800	1.30
67000	1.69
67200	1.83
67400	1.58
67600	1.31
67800	1.12
68000	0.97
68200	0.80
68400	0.62
68600	0.47
68800	0.59
69000	0.78
69200	0.93
69400	1.00
69600	1.10
69800	1.01
70000	0.96
70200	0.97
70400	0.95
70600	0.92
70800	0.77
71000	0.52
71200	0.28
71400	0.19
71600	0.27
71800	0.25
72000	0.15
72200	0.28
72400	0.48
72600	0.59
72800	0.60
73000	0.63
73200	0.86
73400	1.15
73600	1.51
73800	1.69
74000	1.75
74200	1.87
74400	1.97
74600	1.89
74800	1.62
75000	1.12
75200	0.57
75400	0.28
75600	0.46
75800	0.64
76000	0.79
76200	1.02
76400	1.33
76600	1.53
76800	1.49
77000	1.45
77200	1.39
77400	1.35
77600	1.40
77800	1.41
78000	1.35
78200	1.31
78400	1.15
78600	0.99
78800	0.85
79000	0.85
79200	0.85
79400	0.80
79600	0.72
79800	0.78
80000	0.89
80200	1.04
80400	0.99
80600	0.87
80800	0.70
81000	0.53
81200	0.46
81400	0.41
81600	0.35
81800	0.39
82000	0.37
82200	0.37
82400	0.45
82600	0.63
82800	0.82
83000	1.03
83200	1.20
83400	1.32
83600	1.45
83800	1.41
84000	1.30
84200	1.08
84400	0.75
84600	0.51
84800	0.54
85000	0.59
85200	0.51
85400	0.53
85600	0.58
85800	0.63
86000	0.71
86200	0.76
86400	0.76
86600	0.76
86800	0.69
87000	0.62
87200	0.59
87400	0.54
87600	0.55
87800	0.61
88000	0.68
88200	0.65
88400	0.53
88600	0.38
88800	0.18
89000	0.05
89200	0.17
89400	0.17
89600	0.26
89800	0.58
90000	0.81
90200	0.97
90400	0.91
90600	0.68
90800	0.42
91000	0.26
91200	0.26
91400	0.31
91600	0.36
91800	0.59
92000	0.86
92200	0.86
92400	0.79
92600	0.75
92800	0.66
93000	0.58
93200	0.45
93400	0.38
93600	0.51
93800	0.79
94000	0.82
94200	0.73
94400	0.65
94600	0.61
94800	0.65
95000	0.60
95200	0.56
95400	0.48
95600	0.26
95800	0.25
96000	0.64
96200	0.75
96400	0.70
96600	0.58
96800	0.54
97000	0.63
97200	0.68
97400	0.80
97600	0.91
97800	0.88
98000	0.85
98200	0.77
98400	0.93
98600	1.22
98800	1.38
99000	1.51
99200	1.67
99400	1.86
99600	2.02
99800	2.14
100000	2.53
100200	2.98
100400	3.31
100600	3.40
100800	3.18
101000	2.96
101200	2.68
101400	2.35
101600	2.07
101800	2.05
102000	2.19
102200	2.06
102400	1.83
102600	1.80
102800	1.89
103000	1.97
103200	2.04
103400	2.05
103600	1.90
103800	1.58
104000	1.41
104200	1.35
104400	1.27
104600	1.11
104800	0.92
105000	0.61
105200	0.42
105400	0.16
105600	0.25
105800	0.59
106000	1.07
106200	1.44
106400	1.75
106600	1.89
106800	1.96
107000	2.00
107200	2.04
107400	2.13
107600	2.09
107800	2.08
108000	1.98
108200	1.89
108400	1.77
108600	1.64
108800	1.37
109000	1.10
109200	0.93
109400	0.81
109600	0.74
109800	0.72
110000	0.71
110200	0.69
110400	0.65
110600	0.60
110800	0.46
111000	0.32
111200	0.45
111400	0.85
111600	1.18
111800	1.36
112000	1.41
112200	1.42
112400	1.54
112600	1.62
112800	1.51
113000	1.55
113200	1.56
113400	1.58
113600	1.55
113800	1.41
114000	1.23
114200	1.06
114400	1.07
114600	1.25
114800	1.37
115000	1.49
115200	1.55
115400	1.64
115600	1.69
115800	1.64
116000	1.53
116200	1.33
116400	1.16
116600	1.16
116800	1.24
117000	1.11
117200	1.09
117400	1.19
117600	1.29
117800	1.40
118000	1.44
118200	1.36
118400	1.16
118600	1.11
118800	1.16
119000	1.19
119200	1.05
119400	0.83
119600	0.61
119800	0.57
120000	0.59
120200	0.67
120400	0.75
120600	0.84
120800	0.75
121000	0.53
121200	0.46
121400	0.40
121600	0.30
121800	0.20
122000	0.25
122200	0.28
122400	0.32
122600	0.25
122800	0.22
123000	0.32
123200	0.42
123400	0.47
123600	0.51
123800	0.48
124000	0.43
124200	0.30
124400	0.18
124600	0.13
124800	0.28
125000	0.40
125200	0.56
125400	0.74
125600	0.77
125800	0.72
126000	0.73
126200	0.70
126400	0.61
126600	0.54
126800	0.62
127000	0.79
127200	0.97
127400	1.01
127600	1.08
127800	1.30
128000	1.55
128200	1.72
128400	1.76
128600	1.71
128800	1.52
129000	1.35
129200	1.17
129400	1.03
129600	0.99
129800	0.92
130000	0.88
130200	0.83
130400	0.69
130600	0.59
130800	0.52
131000	0.47
131200	0.33
131400	0.26
131600	0.44
131800	0.63
132000	0.72
132200	0.82
132400	0.89
132600	0.75
132800	0.58
133000	0.53
133200	0.55
133400	0.68
133600	0.80
133800	0.94
134000	1.05
134200	1.11
134400	1.22
134600	1.28
134800	1.27
135000	1.18
135200	1.10
135400	1.21
135600	1.29
135800	1.43
136000	1.55
136200	1.57
136400	1.52
136600	1.52
136800	1.48
137000	1.53
137200	1.63
137400	1.56
137600	1.32
137800	1.04
138000	0.90
138200	0.74
138400	0.69
138600	0.67
138800	0.68
139000	0.93
139200	1.13
139400	1.24
139600	1.31
139800	1.28
140000	1.20
140200	1.10
140400	1.01
140600	0.85
140800	0.80
141000	0.73
141200	0.67
141400	0.60
141600	0.56
141800	0.73
142000	0.70
142200	0.44
142400	0.15
142600	0.42
142800	0.64
143000	0.86
143200	1.02
143400	1.17
143600	1.33
143800	1.31
144000	1.11
144200	1.02
144400	0.96
144600	0.89
144800	0.84
145000	0.85
145200	0.85
145400	0.83
145600	0.77
145800	0.67
146000	0.79
146200	1.08
146400	1.39
146600	1.69
146800	1.97
147000	2.14
147200	2.13
147400	2.04
147600	2.05
147800	2.15
148000	1.94
148200	1.47
148400	0.94
148600	0.57
148800	0.42
